block_group,ratio_inc_pov,count_ratio_inc_pov
480291314022,ratio_inc_pov_ann_000_050,128.0
480291719183,ratio_inc_pov_ann_000_050,13.0
480291719201,ratio_inc_pov_ann_000_050,182.0
480291719212,ratio_inc_pov_ann_000_050,61.0
480291719231,ratio_inc_pov_ann_000_050,0.0
480291719234,ratio_inc_pov_ann_000_050,159.0
480291719251,ratio_inc_pov_ann_000_050,2.0
480291719253,ratio_inc_pov_ann_000_050,7.0
480291720023,ratio_inc_pov_ann_000_050,90.0
480291720041,ratio_inc_pov_ann_000_050,129.0
480291720061,ratio_inc_pov_ann_000_050,71.0
480291720071,ratio_inc_pov_ann_000_050,118.0
480291801011,ratio_inc_pov_ann_000_050,153.0
480291714011,ratio_inc_pov_ann_000_050,216.0
480291714022,ratio_inc_pov_ann_000_050,42.0
480291715012,ratio_inc_pov_ann_000_050,133.0
480291715023,ratio_inc_pov_ann_000_050,0.0
480291917011,ratio_inc_pov_ann_000_050,7.0
480291917022,ratio_inc_pov_ann_000_050,0.0
480291918043,ratio_inc_pov_ann_000_050,0.0
480291918111,ratio_inc_pov_ann_000_050,181.0
480291918063,ratio_inc_pov_ann_000_050,63.0
480291918081,ratio_inc_pov_ann_000_050,112.0
480291918092,ratio_inc_pov_ann_000_050,11.0
480291918131,ratio_inc_pov_ann_000_050,20.0
480291817252,ratio_inc_pov_ann_000_050,130.0
480291817263,ratio_inc_pov_ann_000_050,89.0
480291817281,ratio_inc_pov_ann_000_050,407.0
480291817301,ratio_inc_pov_ann_000_050,17.0
480291817312,ratio_inc_pov_ann_000_050,20.0
480291818112,ratio_inc_pov_ann_000_050,7.0
480291818132,ratio_inc_pov_ann_000_050,74.0
480291818142,ratio_inc_pov_ann_000_050,319.0
480291818161,ratio_inc_pov_ann_000_050,27.0
480291818172,ratio_inc_pov_ann_000_050,148.0
480291818183,ratio_inc_pov_ann_000_050,26.0
480291818201,ratio_inc_pov_ann_000_050,423.0
480291818212,ratio_inc_pov_ann_000_050,162.0
480291818223,ratio_inc_pov_ann_000_050,159.0
480291905032,ratio_inc_pov_ann_000_050,128.0
480291905042,ratio_inc_pov_ann_000_050,99.0
480291906041,ratio_inc_pov_ann_000_050,91.0
480291910051,ratio_inc_pov_ann_000_050,85.0
480291910062,ratio_inc_pov_ann_000_050,65.0
480291801013,ratio_inc_pov_ann_000_050,0.0
480291801016,ratio_inc_pov_ann_000_050,0.0
480291806031,ratio_inc_pov_ann_000_050,44.0
480291806043,ratio_inc_pov_ann_000_050,102.0
480291807026,ratio_inc_pov_ann_000_050,96.0
480291814031,ratio_inc_pov_ann_000_050,57.0
480291814041,ratio_inc_pov_ann_000_050,183.0
480291815044,ratio_inc_pov_ann_000_050,163.0
480291817154,ratio_inc_pov_ann_000_050,28.0
480291820022,ratio_inc_pov_ann_000_050,0.0
480291820031,ratio_inc_pov_ann_000_050,87.0
480291821013,ratio_inc_pov_ann_000_050,19.0
480291821051,ratio_inc_pov_ann_000_050,18.0
480291910065,ratio_inc_pov_ann_000_050,49.0
480291912013,ratio_inc_pov_ann_000_050,0.0
480291918141,ratio_inc_pov_ann_000_050,63.0
480291918152,ratio_inc_pov_ann_000_050,67.0
480291918171,ratio_inc_pov_ann_000_050,428.0
480291919002,ratio_inc_pov_ann_000_050,102.0
480291919005,ratio_inc_pov_ann_000_050,195.0
480291920003,ratio_inc_pov_ann_000_050,161.0
480291921001,ratio_inc_pov_ann_000_050,31.0
480291922002,ratio_inc_pov_ann_000_050,132.0
480291805031,house_ann_inc_010_025,8.0
480291805032,house_ann_inc_010_025,116.0
480291704013,house_ann_inc_010_025,181.0
480291704012,house_ann_inc_010_025,62.0
480291914061,house_ann_inc_010_025,56.0
480291914092,house_ann_inc_010_025,321.0
480291212042,house_ann_inc_010_025,96.0
480291215081,house_ann_inc_010_025,63.0
480291914051,house_ann_inc_010_025,233.0
480291914052,house_ann_inc_010_025,167.0
480291914053,house_ann_inc_010_025,14.0
480291914055,house_ann_inc_010_025,54.0
480291709001,house_ann_inc_010_025,144.0
480291709003,house_ann_inc_010_025,65.0
480291610002,house_ann_inc_010_025,185.0
480291610001,house_ann_inc_010_025,221.0
480291615015,house_ann_inc_010_025,121.0
480291615011,house_ann_inc_010_025,343.0
480291615013,house_ann_inc_010_025,56.0
480291711001,house_ann_inc_010_025,190.0
480291620011,house_ann_inc_010_025,111.0
480291701022,house_ann_inc_010_025,21.0
480291701021,house_ann_inc_010_025,196.0
480291807022,house_ann_inc_010_025,87.0
480291807023,house_ann_inc_010_025,23.0
480291807025,house_ann_inc_010_025,57.0
480291809012,house_ann_inc_010_025,95.0
480291809015,house_ann_inc_010_025,18.0
480291106003,house_ann_inc_010_025,183.0
480291108002,house_ann_inc_010_025,94.0
480291108001,house_ann_inc_010_025,55.0
480291208004,house_ann_inc_010_025,21.0
480291208006,house_ann_inc_010_025,0.0
480291208001,house_ann_inc_010_025,21.0
480291208002,house_ann_inc_010_025,14.0
480291208005,house_ann_inc_010_025,0.0
480291208007,house_ann_inc_010_025,24.0
480291208003,house_ann_inc_010_025,90.0
480291211113,house_ann_inc_010_025,23.0
480291211111,house_ann_inc_010_025,0.0
480291211112,house_ann_inc_010_025,22.0
480291211114,house_ann_inc_010_025,36.0
480291211161,house_ann_inc_010_025,123.0
480291211164,house_ann_inc_010_025,55.0
480291211162,house_ann_inc_010_025,30.0
480291211181,house_ann_inc_010_025,49.0
480291211182,house_ann_inc_010_025,157.0
480291212031,house_ann_inc_010_025,37.0
480291212032,house_ann_inc_010_025,131.0
480291212051,house_ann_inc_010_025,217.0
480291817182,house_ann_inc_010_025,9.0
480291818111,house_ann_inc_010_025,131.0
480291902003,house_ann_inc_010_025,60.0
480291902004,house_ann_inc_010_025,31.0
480291902001,house_ann_inc_010_025,25.0
480291802021,house_ann_inc_010_025,234.0
480291802023,house_ann_inc_010_025,261.0
480291805013,house_ann_inc_010_025,13.0
480291805012,house_ann_inc_010_025,8.0
480291805011,house_ann_inc_010_025,283.0
480291808002,house_ann_inc_010_025,109.0
480291808001,house_ann_inc_010_025,121.0
480291708002,house_ann_inc_010_025,63.0
480291106002,house_ann_inc_010_025,284.0
480291504001,house_ann_inc_010_025,29.0
480291504002,house_ann_inc_010_025,86.0
480291510001,house_ann_inc_010_025,45.0
480291521002,house_ann_inc_010_025,54.0
480291521001,house_ann_inc_010_025,41.0
480291607024,house_ann_inc_010_025,111.0
480291607023,house_ann_inc_010_025,188.0
480291616002,house_ann_inc_010_025,160.0
480291616001,house_ann_inc_010_025,56.0
480291216012,house_ann_inc_010_025,91.0
480291216013,house_ann_inc_010_025,82.0
480291216014,house_ann_inc_010_025,129.0
480291218021,house_ann_inc_010_025,20.0
480291218023,house_ann_inc_010_025,135.0
480291303002,house_ann_inc_010_025,78.0
480291303001,house_ann_inc_010_025,69.0
480291307002,house_ann_inc_010_025,103.0
480291307001,house_ann_inc_010_025,123.0
480291702004,house_ann_inc_010_025,107.0
480291702006,house_ann_inc_010_025,87.0
480291702002,house_ann_inc_010_025,66.0
480291702005,house_ann_inc_010_025,129.0
480291702001,house_ann_inc_010_025,23.0
480291316011,house_ann_inc_010_025,22.0
480291317001,house_ann_inc_010_025,6.0
480291412004,house_ann_inc_010_025,106.0
480291412001,house_ann_inc_010_025,214.0
480291412005,house_ann_inc_010_025,116.0
480291412002,house_ann_inc_010_025,219.0
480291501003,house_ann_inc_010_025,92.0
480291309002,house_ann_inc_010_025,185.0
480291309003,house_ann_inc_010_025,91.0
480291310003,house_ann_inc_010_025,87.0
480291310004,house_ann_inc_010_025,84.0
480291310001,house_ann_inc_010_025,316.0
480291310002,house_ann_inc_010_025,90.0
480291405003,house_ann_inc_010_025,45.0
480291405002,house_ann_inc_010_025,100.0
480291405001,house_ann_inc_010_025,37.0
480291405004,house_ann_inc_010_025,30.0
480291406002,house_ann_inc_010_025,47.0
480291406001,house_ann_inc_010_025,118.0
480291407003,house_ann_inc_010_025,78.0
480291407001,house_ann_inc_010_025,31.0
480291407004,house_ann_inc_010_025,31.0
480291407005,house_ann_inc_010_025,81.0
480291413001,house_ann_inc_010_025,92.0
480291413003,house_ann_inc_010_025,134.0
480291702003,house_ann_inc_010_025,86.0
480291806023,house_ann_inc_010_025,59.0
480291806021,house_ann_inc_010_025,79.0
480291911021,house_ann_inc_010_025,71.0
480291911022,house_ann_inc_010_025,42.0
480291911023,house_ann_inc_010_025,11.0
480291209012,house_ann_inc_010_025,188.0
480291209011,house_ann_inc_010_025,37.0
480291211122,house_ann_inc_010_025,63.0
480291519001,house_ann_inc_010_025,121.0
480291409002,house_ann_inc_010_025,109.0
480291417001,house_ann_inc_010_025,144.0
480291417002,house_ann_inc_010_025,20.0
480291505012,house_ann_inc_010_025,144.0
480291505014,house_ann_inc_010_025,56.0
480291604002,house_ann_inc_010_025,226.0
480291604004,house_ann_inc_010_025,41.0
480291604001,house_ann_inc_010_025,67.0
480291604003,house_ann_inc_010_025,87.0
480291611005,house_ann_inc_010_025,53.0
480291611006,house_ann_inc_010_025,42.0
480291611001,house_ann_inc_010_025,136.0
480291611004,house_ann_inc_010_025,187.0
480291611003,house_ann_inc_010_025,35.0
480291611002,house_ann_inc_010_025,159.0
480291813012,house_ann_inc_010_025,64.0
480291813011,house_ann_inc_010_025,140.0
480291814021,house_ann_inc_010_025,101.0
480291814022,house_ann_inc_010_025,92.0
480291109001,house_ann_inc_010_025,86.0
480291110003,house_ann_inc_010_025,83.0
480291110002,house_ann_inc_010_025,119.0
480291204001,house_ann_inc_010_025,0.0
480291204005,house_ann_inc_010_025,0.0
480291710004,house_ann_inc_010_025,139.0
480291204003,house_ann_inc_010_025,0.0
480291207021,house_ann_inc_010_025,223.0
480291704014,house_ann_inc_010_025,82.0
480291710001,house_ann_inc_010_025,116.0
480291710002,house_ann_inc_010_025,81.0
480291717001,house_ann_inc_010_025,62.0
480291717003,house_ann_inc_010_025,103.0
480291215013,house_ann_inc_010_025,112.0
480291215011,house_ann_inc_010_025,62.0
480291215074,house_ann_inc_010_025,22.0
480291215071,house_ann_inc_010_025,66.0
480291215072,house_ann_inc_010_025,56.0
480291312002,house_ann_inc_010_025,113.0
480291401002,house_ann_inc_010_025,43.0
480291401001,house_ann_inc_010_025,33.0
480291404004,house_ann_inc_010_025,28.0
480291101002,house_ann_inc_010_025,75.0
480291209022,house_ann_inc_010_025,88.0
480291209021,house_ann_inc_010_025,242.0
480291214033,house_ann_inc_010_025,81.0
480291214031,house_ann_inc_010_025,108.0
480291216042,house_ann_inc_010_025,29.0
480291216043,house_ann_inc_010_025,0.0
480291306004,house_ann_inc_010_025,119.0
480291207022,house_ann_inc_010_025,61.0
480291213003,house_ann_inc_010_025,50.0
480291213001,house_ann_inc_010_025,57.0
480291703004,house_ann_inc_010_025,58.0
480291703002,house_ann_inc_010_025,50.0
480291703006,house_ann_inc_010_025,78.0
480291703005,house_ann_inc_010_025,55.0
480291703003,house_ann_inc_010_025,28.0
480291704024,house_ann_inc_010_025,56.0
480291704021,house_ann_inc_010_025,111.0
480291706001,house_ann_inc_010_025,101.0
480291706004,house_ann_inc_010_025,42.0
480291706003,house_ann_inc_010_025,57.0
480291707003,house_ann_inc_010_025,208.0
480291707002,house_ann_inc_010_025,67.0
480291212044,house_ann_inc_010_025,70.0
480291212043,house_ann_inc_010_025,114.0
480291404001,house_ann_inc_010_025,58.0
480291404002,house_ann_inc_010_025,61.0
480291504003,house_ann_inc_010_025,234.0
480291215052,house_ann_inc_010_025,41.0
480291403002,house_ann_inc_010_025,114.0
480291403003,house_ann_inc_010_025,118.0
480291520001,house_ann_inc_010_025,103.0
480291701011,house_ann_inc_010_025,74.0
480291701012,house_ann_inc_010_025,162.0
480291718022,house_ann_inc_010_025,77.0
480291718025,house_ann_inc_010_025,47.0
480291718023,house_ann_inc_010_025,134.0
480291408004,house_ann_inc_010_025,53.0
480291408001,house_ann_inc_010_025,17.0
480291408005,house_ann_inc_010_025,67.0
480291408003,house_ann_inc_010_025,37.0
480291408002,house_ann_inc_010_025,53.0
480291505023,house_ann_inc_010_025,33.0
480291505022,house_ann_inc_010_025,105.0
480291505021,house_ann_inc_010_025,85.0
480291507006,house_ann_inc_010_025,39.0
480291507001,house_ann_inc_010_025,48.0
480291507003,house_ann_inc_010_025,8.0
480291601004,house_ann_inc_010_025,215.0
480291601003,house_ann_inc_010_025,194.0
480291601001,house_ann_inc_010_025,61.0
480291813023,house_ann_inc_010_025,16.0
480291809021,house_ann_inc_010_025,146.0
480291809023,house_ann_inc_010_025,187.0
480291809022,house_ann_inc_010_025,45.0
480291809025,house_ann_inc_010_025,114.0
480291810031,house_ann_inc_010_025,313.0
480291810051,house_ann_inc_010_025,274.0
480291810052,house_ann_inc_010_025,128.0
480291815061,house_ann_inc_010_025,6.0
480291815062,house_ann_inc_010_025,0.0
480291817151,house_ann_inc_010_025,0.0
480291203002,house_ann_inc_010_025,28.0
480291203003,house_ann_inc_010_025,38.0
480291203005,house_ann_inc_010_025,37.0
480291205013,house_ann_inc_010_025,66.0
480291205015,house_ann_inc_010_025,44.0
480291205012,house_ann_inc_010_025,138.0
480291205014,house_ann_inc_010_025,44.0
480291211152,house_ann_inc_010_025,154.0
480291211153,house_ann_inc_010_025,64.0
480291211172,house_ann_inc_010_025,27.0
480291211171,house_ann_inc_010_025,76.0
480291720021,house_ann_inc_010_025,116.0
480291817031,house_ann_inc_010_025,203.0
480291817032,house_ann_inc_010_025,201.0
480291803003,house_ann_inc_010_025,58.0
480291803001,house_ann_inc_010_025,68.0
480291803002,house_ann_inc_010_025,84.0
480291817161,house_ann_inc_010_025,70.0
480291910034,house_ann_inc_010_025,27.0
480291910035,house_ann_inc_010_025,82.0
480291910033,house_ann_inc_010_025,180.0
480291910031,house_ann_inc_010_025,70.0
480291910032,house_ann_inc_010_025,267.0
480291214041,house_ann_inc_010_025,99.0
480291214042,house_ann_inc_010_025,253.0
480291214043,house_ann_inc_010_025,128.0
480291313001,house_ann_inc_010_025,98.0
480291313004,house_ann_inc_010_025,101.0
480291316061,house_ann_inc_010_025,134.0
480291103003,house_ann_inc_010_025,63.0
480291103002,house_ann_inc_010_025,88.0
480291201001,house_ann_inc_010_025,25.0
480291206002,house_ann_inc_010_025,65.0
480291206003,house_ann_inc_010_025,55.0
480291206006,house_ann_inc_010_025,0.0
480291206005,house_ann_inc_010_025,9.0
480291517003,house_ann_inc_010_025,58.0
480291517002,house_ann_inc_010_025,119.0
480291517001,house_ann_inc_010_025,63.0
480291607013,house_ann_inc_010_025,61.0
480291306001,house_ann_inc_010_025,111.0
480291306003,house_ann_inc_010_025,134.0
480291306002,house_ann_inc_010_025,94.0
480291402003,house_ann_inc_010_025,64.0
480291402002,house_ann_inc_010_025,32.0
480291402001,house_ann_inc_010_025,67.0
480291402004,house_ann_inc_010_025,33.0
480291309001,house_ann_inc_010_025,279.0
480291717004,house_ann_inc_010_025,147.0
480291719035,house_ann_inc_010_025,84.0
480291717006,house_ann_inc_010_025,136.0
480291719032,house_ann_inc_010_025,35.0
480291719034,house_ann_inc_010_025,36.0
480291509002,house_ann_inc_010_025,42.0
480291509001,house_ann_inc_010_025,30.0
480291509005,house_ann_inc_010_025,93.0
480291705003,house_ann_inc_010_025,120.0
480291705004,house_ann_inc_010_025,40.0
480291705002,house_ann_inc_010_025,47.0
480291805042,house_ann_inc_010_025,140.0
480291205025,house_ann_inc_010_025,89.0
480291205023,house_ann_inc_010_025,61.0
480291205026,house_ann_inc_010_025,30.0
480291205024,house_ann_inc_010_025,26.0
480291207012,house_ann_inc_010_025,133.0
480291207011,house_ann_inc_010_025,21.0
480291302002,house_ann_inc_010_025,49.0
480291410003,house_ann_inc_010_025,178.0
480291410002,house_ann_inc_010_025,237.0
480291516001,house_ann_inc_010_025,223.0
480291516004,house_ann_inc_010_025,26.0
480291516002,house_ann_inc_010_025,117.0
480291817051,house_ann_inc_010_025,126.0
480291817052,house_ann_inc_010_025,21.0
480291512002,house_ann_inc_010_025,356.0
480291606001,house_ann_inc_010_025,94.0
480291606003,house_ann_inc_010_025,227.0
480291419003,house_ann_inc_010_025,128.0
480291419002,house_ann_inc_010_025,90.0
480291515003,house_ann_inc_010_025,75.0
480291515002,house_ann_inc_010_025,75.0
480291603003,house_ann_inc_010_025,79.0
480291603002,house_ann_inc_010_025,113.0
480291603005,house_ann_inc_010_025,113.0
480291612001,house_ann_inc_010_025,9.0
480291612002,house_ann_inc_010_025,95.0
480291804003,house_ann_inc_010_025,40.0
480291804001,house_ann_inc_010_025,132.0
480291807012,house_ann_inc_010_025,304.0
480291811004,house_ann_inc_010_025,42.0
480291811002,house_ann_inc_010_025,16.0
480291811003,house_ann_inc_010_025,93.0
480291909015,house_ann_inc_010_025,35.0
480291909013,house_ann_inc_010_025,44.0
480291809014,house_ann_inc_010_025,10.0
480291813031,house_ann_inc_010_025,168.0
480291815041,house_ann_inc_010_025,257.0
480291815042,house_ann_inc_010_025,176.0
480291816012,house_ann_inc_010_025,181.0
480291906011,house_ann_inc_010_025,27.0
480291818091,house_ann_inc_010_025,64.0
480291818092,house_ann_inc_010_025,148.0
480291818094,house_ann_inc_010_025,46.0
480291906013,house_ann_inc_010_025,94.0
480291910041,house_ann_inc_010_025,59.0
480291910043,house_ann_inc_010_025,42.0
480291813022,house_ann_inc_010_025,140.0
480291212063,house_ann_inc_010_025,17.0
480291212061,house_ann_inc_010_025,0.0
480291212065,house_ann_inc_010_025,96.0
480291212062,house_ann_inc_010_025,21.0
480291214022,house_ann_inc_010_025,38.0
480291214021,house_ann_inc_010_025,176.0
480291218031,house_ann_inc_010_025,39.0
480291218032,house_ann_inc_010_025,20.0
480291218033,house_ann_inc_010_025,54.0
480291218041,house_ann_inc_010_025,61.0
480291218042,house_ann_inc_010_025,111.0
480291218043,house_ann_inc_010_025,259.0
480291308001,house_ann_inc_010_025,299.0
480291308004,house_ann_inc_010_025,143.0
480291308002,house_ann_inc_010_025,102.0
480291308003,house_ann_inc_010_025,40.0
480291311003,house_ann_inc_010_025,57.0
480291311002,house_ann_inc_010_025,26.0
480291602002,house_ann_inc_010_025,25.0
480291817134,house_ann_inc_010_025,207.0
480291817132,house_ann_inc_010_025,12.0
480291817133,house_ann_inc_010_025,83.0
480291815054,house_ann_inc_010_025,72.0
480291815053,house_ann_inc_010_025,12.0
480291815051,house_ann_inc_010_025,10.0
480291817042,house_ann_inc_010_025,99.0
480291817044,house_ann_inc_010_025,11.0
480291817111,house_ann_inc_010_025,69.0
480291907002,house_ann_inc_010_025,91.0
480291907003,house_ann_inc_010_025,85.0
480291607011,house_ann_inc_010_025,151.0
480291607012,house_ann_inc_010_025,75.0
480291718011,house_ann_inc_010_025,87.0
480291718013,house_ann_inc_010_025,160.0
480291718014,house_ann_inc_010_025,51.0
480291718012,house_ann_inc_010_025,72.0
480291802013,house_ann_inc_010_025,297.0
480291802012,house_ann_inc_010_025,19.0
480291802014,house_ann_inc_010_025,99.0
480291802011,house_ann_inc_010_025,8.0
480291812001,house_ann_inc_010_025,29.0
480291812004,house_ann_inc_010_025,15.0
480291812002,house_ann_inc_010_025,0.0
480291812005,house_ann_inc_010_025,30.0
480291514004,house_ann_inc_010_025,41.0
480291511003,house_ann_inc_010_025,58.0
480291511001,house_ann_inc_010_025,128.0
480291514001,house_ann_inc_010_025,15.0
480291514002,house_ann_inc_010_025,85.0
480291905012,house_ann_inc_010_025,80.0
480291905013,house_ann_inc_010_025,7.0
480291905011,house_ann_inc_010_025,57.0
480291908001,house_ann_inc_010_025,28.0
480291908002,house_ann_inc_010_025,17.0
480291909011,house_ann_inc_010_025,50.0
480291909012,house_ann_inc_010_025,208.0
480291909021,house_ann_inc_010_025,142.0
480291909023,house_ann_inc_010_025,35.0
480291810012,house_ann_inc_010_025,137.0
480291810042,house_ann_inc_010_025,297.0
480291810041,house_ann_inc_010_025,176.0
480291901004,house_ann_inc_010_025,95.0
480291901003,house_ann_inc_010_025,73.0
480291901002,house_ann_inc_010_025,140.0
480291719021,house_ann_inc_010_025,312.0
480291311001,house_ann_inc_010_025,55.0
480291203008,house_ann_inc_010_025,21.0
480291203007,house_ann_inc_010_025,0.0
480291501001,house_ann_inc_010_025,147.0
480291501004,house_ann_inc_010_025,100.0
480291506004,house_ann_inc_010_025,149.0
480291506003,house_ann_inc_010_025,135.0
480291511007,house_ann_inc_010_025,93.0
480291511005,house_ann_inc_010_025,52.0
480291511004,house_ann_inc_010_025,62.0
480291918042,house_ann_inc_010_025,0.0
480291918041,house_ann_inc_010_025,25.0
480291210004,house_ann_inc_010_025,82.0
480291210003,house_ann_inc_010_025,78.0
480291210005,house_ann_inc_010_025,150.0
480291210006,house_ann_inc_010_025,60.0
480291211102,house_ann_inc_010_025,32.0
480291215062,house_ann_inc_010_025,27.0
480291215061,house_ann_inc_010_025,25.0
480291305001,house_ann_inc_010_025,28.0
480291305003,house_ann_inc_010_025,322.0
480291305002,house_ann_inc_010_025,78.0
480291305004,house_ann_inc_010_025,19.0
480291904003,house_ann_inc_010_025,56.0
480291211081,house_ann_inc_010_025,17.0
480291211083,house_ann_inc_010_025,220.0
480291211084,house_ann_inc_010_025,87.0
480291207015,house_ann_inc_010_025,46.0
480291215042,house_ann_inc_010_025,0.0
480291215041,house_ann_inc_010_025,206.0
480291503001,house_ann_inc_010_025,27.0
480291503004,house_ann_inc_010_025,76.0
480291503003,house_ann_inc_010_025,41.0
480291602003,house_ann_inc_010_025,94.0
480291508002,house_ann_inc_010_025,0.0
480291508003,house_ann_inc_010_025,128.0
480291712003,house_ann_inc_010_025,217.0
480291418001,house_ann_inc_010_025,54.0
480291418002,house_ann_inc_010_025,44.0
480291512005,house_ann_inc_010_025,100.0
480291512003,house_ann_inc_010_025,109.0
480291512001,house_ann_inc_010_025,53.0
480291107001,house_ann_inc_010_025,167.0
480291904001,house_ann_inc_010_025,28.0
480291719121,house_ann_inc_010_025,107.0
480291817122,house_ann_inc_010_025,119.0
480291816023,house_ann_inc_010_025,31.0
480291816021,house_ann_inc_010_025,61.0
480291818081,house_ann_inc_010_025,95.0
480291821021,house_ann_inc_010_025,59.0
480291911011,house_ann_inc_010_025,16.0
480291911012,house_ann_inc_010_025,35.0
480291219082,house_ann_inc_010_025,19.0
480291219091,house_ann_inc_010_025,63.0
480291219092,house_ann_inc_010_025,19.0
480291219101,house_ann_inc_010_025,69.0
480291219102,house_ann_inc_010_025,0.0
480291304011,house_ann_inc_010_025,145.0
480291304012,house_ann_inc_010_025,73.0
480291304013,house_ann_inc_010_025,186.0
480291304014,house_ann_inc_010_025,45.0
480291304021,house_ann_inc_010_025,43.0
480291304022,house_ann_inc_010_025,244.0
480291304023,house_ann_inc_010_025,133.0
480291314011,house_ann_inc_010_025,87.0
480291314012,house_ann_inc_010_025,67.0
480291314021,house_ann_inc_010_025,44.0
480291719182,house_ann_inc_010_025,117.0
480291719184,house_ann_inc_010_025,8.0
480291719191,house_ann_inc_010_025,87.0
480291719202,house_ann_inc_010_025,147.0
480291719211,house_ann_inc_010_025,81.0
480291719213,house_ann_inc_010_025,19.0
480291719221,house_ann_inc_010_025,26.0
480291719232,house_ann_inc_010_025,0.0
480291719233,house_ann_inc_010_025,149.0
480291719241,house_ann_inc_010_025,235.0
480291720022,house_ann_inc_010_025,52.0
480291719242,house_ann_inc_010_025,7.0
480291719252,house_ann_inc_010_025,14.0
480291719254,house_ann_inc_010_025,182.0
480291720031,house_ann_inc_010_025,20.0
480291720032,house_ann_inc_010_025,85.0
480291720051,house_ann_inc_010_025,146.0
480291720052,house_ann_inc_010_025,121.0
480291720062,house_ann_inc_010_025,18.0
480291720063,house_ann_inc_010_025,96.0
480291720072,house_ann_inc_010_025,31.0
480291720073,house_ann_inc_010_025,59.0
480291801012,house_ann_inc_010_025,78.0
480291315031,house_ann_inc_010_025,134.0
480291315032,house_ann_inc_010_025,43.0
480291315041,house_ann_inc_010_025,62.0
480291315042,house_ann_inc_010_025,22.0
480291315051,house_ann_inc_010_025,41.0
480291315052,house_ann_inc_010_025,93.0
480291315062,house_ann_inc_010_025,66.0
480291316081,house_ann_inc_010_025,242.0
480291315071,house_ann_inc_010_025,103.0
480291315073,house_ann_inc_010_025,230.0
480291316012,house_ann_inc_010_025,15.0
480291316082,house_ann_inc_010_025,63.0
480291316092,house_ann_inc_010_025,12.0
480291316093,house_ann_inc_010_025,71.0
480291316102,house_ann_inc_010_025,10.0
480291316111,house_ann_inc_010_025,15.0
480291316131,house_ann_inc_010_025,43.0
480291316132,house_ann_inc_010_025,74.0
480291316142,house_ann_inc_010_025,7.0
480291316151,house_ann_inc_010_025,52.0
480291316153,house_ann_inc_010_025,13.0
480291316154,house_ann_inc_010_025,37.0
480291318012,house_ann_inc_010_025,6.0
480291318021,house_ann_inc_010_025,36.0
480291318023,house_ann_inc_010_025,100.0
480291411011,house_ann_inc_010_025,262.0
480291411013,house_ann_inc_010_025,42.0
480291411021,house_ann_inc_010_025,153.0
480291411023,house_ann_inc_010_025,109.0
480291414022,house_ann_inc_010_025,53.0
480291414032,house_ann_inc_010_025,109.0
480291414041,house_ann_inc_010_025,38.0
480291414043,house_ann_inc_010_025,99.0
480291416002,house_ann_inc_010_025,78.0
480291513011,house_ann_inc_010_025,107.0
480291513012,house_ann_inc_010_025,91.0
480291513013,house_ann_inc_010_025,94.0
480291513014,house_ann_inc_010_025,154.0
480291513021,house_ann_inc_010_025,134.0
480291513022,house_ann_inc_010_025,118.0
480291521003,house_ann_inc_010_025,53.0
480291521004,house_ann_inc_010_025,154.0
480291522011,house_ann_inc_010_025,280.0
480291522012,house_ann_inc_010_025,142.0
480291522013,house_ann_inc_010_025,230.0
480291522021,house_ann_inc_010_025,98.0
480291605011,house_ann_inc_010_025,196.0
480291605012,house_ann_inc_010_025,74.0
480291605021,house_ann_inc_010_025,87.0
480291609013,house_ann_inc_010_025,131.0
480291605022,house_ann_inc_010_025,51.0
480291605024,house_ann_inc_010_025,98.0
480291609011,house_ann_inc_010_025,74.0
480291609021,house_ann_inc_010_025,49.0
480291609023,house_ann_inc_010_025,94.0
480291613022,house_ann_inc_010_025,111.0
480291613032,house_ann_inc_010_025,52.0
480291613041,house_ann_inc_010_025,90.0
480291614001,house_ann_inc_010_025,5.0
480291615031,house_ann_inc_010_025,103.0
480291615033,house_ann_inc_010_025,40.0
480291615041,house_ann_inc_010_025,94.0
480291618011,house_ann_inc_010_025,15.0
480291618012,house_ann_inc_010_025,46.0
480291618022,house_ann_inc_010_025,123.0
480291619011,house_ann_inc_010_025,78.0
480291619022,house_ann_inc_010_025,167.0
480291619023,house_ann_inc_010_025,91.0
480291620032,house_ann_inc_010_025,65.0
480291620033,house_ann_inc_010_025,37.0
480291620042,house_ann_inc_010_025,68.0
480291713011,house_ann_inc_010_025,43.0
480291713021,house_ann_inc_010_025,8.0
480291713022,house_ann_inc_010_025,72.0
480291716011,house_ann_inc_010_025,106.0
480291716013,house_ann_inc_010_025,73.0
480291716021,house_ann_inc_010_025,255.0
480291719022,house_ann_inc_010_025,21.0
480291719023,house_ann_inc_010_025,376.0
480291719131,house_ann_inc_010_025,254.0
480291719132,house_ann_inc_010_025,50.0
480291719142,house_ann_inc_010_025,23.0
480291719143,house_ann_inc_010_025,32.0
480291719161,house_ann_inc_010_025,71.0
480291719162,house_ann_inc_010_025,22.0
480291719171,house_ann_inc_010_025,36.0
480291719172,house_ann_inc_010_025,87.0
480291215053,house_ann_inc_010_025,65.0
480291216051,house_ann_inc_010_025,73.0
480291216052,house_ann_inc_010_025,24.0
480291216062,house_ann_inc_010_025,213.0
480291216063,house_ann_inc_010_025,59.0
480291217011,house_ann_inc_010_025,65.0
480291217012,house_ann_inc_010_025,19.0
480291217014,house_ann_inc_010_025,143.0
